Villa à vendre,1 380 000 €4 600 €/m²,11,5,1 688  de terrain,,"Sormiou, Marseille 9ème (13009)","Bâtie au coeur d’un ilot de verdure plat de 1688m2, entre les villages de Bonneveine et de Sormiou, cette maison bourgeoise familiale aux volumes très bien pensés a été conçue en 1930 puis dotée de p...",HOME SWEET HOME
Demeure à vendre,989 000 €4 087 €/m²,11,6,1 176  de terrain,,"Château Gombert, Marseille 13ème (13013)","Située à Château-Gombert, dans un secteur résidentiel calme et recherché, cette maison individuelle de 242 m² de surface totale séduira les amateurs d'espace, de confort et de nature. Édifiée sur 3 n...",VIRGINIE MAUDUIT BSK IMMOBILIER
Demeure à vendre,989 000 €4 087 €/m²,11,6,1 176  de terrain,,"Château Gombert, Marseille 13ème (13013)","Située à Château-Gombert, dans un secteur résidentiel calme et recherché, cette maison individuelle de 242 m² de surface totale séduira les amateurs d'espace, de confort et de nature. Édifiée sur 3 n...",VIRGINIE MAUDUIT BSK IMMOBILIER
Maison à vendre,2 490 000 €7 961 €/m²,11,6,3 771  de terrain,,"Saint Julien, Marseille 12ème (13012)","Cette propriété exceptionnelle avec piscine est idéalement située au cœur d'un jardin luxuriant de 3 771m², comprenant une dépendance. Une majestueuse allée bordée d'arbres centenaires et agrémentée ...",BARNES MARSEILLE-CASSIS-LITTORAL
Maison à vendre,2 490 000 €7 961 €/m²,11,6,3 771  de terrain,,"Saint Julien, Marseille 12ème (13012)","Cette propriété exceptionnelle avec piscine est idéalement située au cœur d'un jardin luxuriant de 3 771m², comprenant une dépendance. Une majestueuse allée bordée d'arbres centenaires et agrémentée ...",BARNES MARSEILLE-CASSIS-LITTORAL
Maison à plusieurs étages à vendre,870 000 €1 663 €/m²,11,7,523,,"Saint Marcel, Marseille 11ème (13011)","À vendre en exclusivité Immeuble de rapport en pleine propriété situé dans le quartier de Saint-Marcel, à deux pas de La Valentine. Environnement calme et résidentiel, à proximité immédiate des comme...",
Maison à plusieurs étages à vendre,870 000 €1 663 €/m²,11,7,523,,"Saint Marcel, Marseille 11ème (13011)","À vendre en exclusivité Immeuble de rapport en pleine propriété situé dans le quartier de Saint-Marcel, à deux pas de La Valentine. Environnement calme et résidentiel, à proximité immédiate des comme...",
Villa à vendre,2 500 000 €9 434 €/m²,11,7,520  de terrain,,"La Plage, Marseille 8ème (13008)","Superbe villa Art Déco dans un cadre enchanteur, celle ci a été entièrement rénovée et développe env. 280 m² sur 520 m² de jardin arboré, au sein d'une résidence sécurisée du 7ème à Marseille. Ce bie...",TARDY Immobilier
Villa à vendre,2 500 000 €9 434 €/m²,11,7,520  de terrain,,"La Plage, Marseille 8ème (13008)","Superbe villa Art Déco dans un cadre enchanteur, celle ci a été entièrement rénovée et développe env. 280 m² sur 520 m² de jardin arboré, au sein d'une résidence sécurisée du 7ème à Marseille. Ce bie...",TARDY Immobilier
Villa à vendre,2 890 000 €8 679 €/m²,11,7,452  de terrain,,"Le Roucas Blanc, Marseille 7ème (13007)","EXCLUSIVITÉ Située aux pieds de Notre-Dame de la Garde, en position dominante d’une ruelle paisible du Roucas Blanc, cette maison d’architecte familiale entièrement rénovée en 2020 surplombe un panor...",HOME SWEET HOME
Villa à vendre,2 890 000 €8 679 €/m²,11,7,452  de terrain,,"Le Roucas Blanc, Marseille 7ème (13007)","EXCLUSIVITÉ Située aux pieds de Notre-Dame de la Garde, en position dominante d’une ruelle paisible du Roucas Blanc, cette maison d’architecte familiale entièrement rénovée en 2020 surplombe un panor...",HOME SWEET HOME
Maison à vendre,429 000 €2 868 €/m²,11,6,384  de terrain,,Marseille 10ème (13010),"13010 Marseille La Capelette maison composée de 3 appartements avec un jardin arboré de 384 M2. Très atypique, elle peut convenir a une grande famille ou pour un investisseur, PREVOIR TRAVAUX, dans u...",CENTURY 21 Alphée Immobilier
Maison à vendre,429 000 €2 868 €/m²,11,6,384  de terrain,,Marseille 10ème (13010),"13010 Marseille La Capelette maison composée de 3 appartements avec un jardin arboré de 384 M2. Très atypique, elle peut convenir a une grande famille ou pour un investisseur, PREVOIR TRAVAUX, dans u...",CENTURY 21 Alphée Immobilier
Maison à vendre,795 000 €2 650 €/m²,11,8,1 000  de terrain,,"La Fourragère, Marseille 12ème (13012)","Maison de 200m² à Rénover avec dépendance de 100m² sur une parcelle de 1000m² - 12ème Arrondissement de Marseille. Une occasion rare se présente dans le 12ème arrondissement de Marseille, sur une par...",SIKSIK IMMOBILIER
Maison à vendre,795 000 €2 650 €/m²,11,8,1 000  de terrain,,"La Fourragère, Marseille 12ème (13012)","Maison de 200m² à Rénover avec dépendance de 100m² sur une parcelle de 1000m² - 12ème Arrondissement de Marseille. Une occasion rare se présente dans le 12ème arrondissement de Marseille, sur une par...",SIKSIK IMMOBILIER
Villa à vendre,de 3M à 10M €,11,8,1 200  de terrain,,"Bonneveine, Marseille 7ème (13007)","Exceptionnelle villa contemporaine de 450 m² habitables, sur 1200 m² de terrain .. Cette villa offre un espace de vie de 200 m² qui s'ouvre sur une immense terrasse avec vue mer, un espace inférieur ...",TARDY Immobilier
Villa à vendre,de 3M à 10M €,11,8,1 200  de terrain,,"Bonneveine, Marseille 7ème (13007)","Exceptionnelle villa contemporaine de 450 m² habitables, sur 1200 m² de terrain .. Cette villa offre un espace de vie de 200 m² qui s'ouvre sur une immense terrasse avec vue mer, un espace inférieur ...",TARDY Immobilier
Demeure à vendre,2 800 000 €6 292 €/m²,10,7,978  de terrain,,"Le Roucas Blanc, Marseille 7ème (13007)","À vendre en première ligne sur la Corniche Kennedy, Marseille 7ème arrondissement, maison de Maître de 445 m² à rénover, vue mer panoramique. Située dans un environnement privilégié, au cœur de la my...",MARSEILLE SOTHEBY S INTERNATIONAL REALTY
Demeure à vendre,2 800 000 €6 292 €/m²,10,7,978  de terrain,,"Le Roucas Blanc, Marseille 7ème (13007)","À vendre en première ligne sur la Corniche Kennedy, Marseille 7ème arrondissement, maison de Maître de 445 m² à rénover, vue mer panoramique. Située dans un environnement privilégié, au cœur de la my...",MARSEILLE SOTHEBY S INTERNATIONAL REALTY
Appartement à vendre - neuf,249 000 €5 791 €/m²,2,,43,,"Pin Vert, Aubagne (13400)","FRAIS DE NOTAIRE OFFERTS*TRAVAUX EN COURS !Découvrez notre programme immobilier neuf à Aubagne (13), Villa Orane. Dans un quartier résidentiel à 5 minutes à pied de l'hypercentre et à 500 mètres de l...",GROUPE PICHET
Maison à vendre,2 900 000 €10 545 €/m²,10,6,1 300  de terrain,,"Le Roucas Blanc, Marseille 7ème (13007)","Idéalement située dans un parc arboré et sécurisé de la Corniche JF Kennedy, cette belle maison de Maître en pierres de taille et aux volumes généreux s'organise sur 2 niveaux. Une pièce de vie avec ...",Agence R Recouly
Maison à vendre,2 900 000 €10 545 €/m²,10,6,1 300  de terrain,,"Le Roucas Blanc, Marseille 7ème (13007)","Idéalement située dans un parc arboré et sécurisé de la Corniche JF Kennedy, cette belle maison de Maître en pierres de taille et aux volumes généreux s'organise sur 2 niveaux. Une pièce de vie avec ...",Agence R Recouly
Villa à vendre,1 790 000 €4 475 €/m²,10,3,400  de terrain,,"Le Cabot, Marseille 9ème (13009)","FIDÈS IMMOBILIER vous propose une superbe maison d'architecte d'environ 350 m², baignée de lumière et offrant des prestations d'exception. Le niveau principal s'ouvre sur une spacieuse pièce de vie d...",FIDES IMMOBILIER
Villa à vendre,1 790 000 €4 475 €/m²,10,3,400  de terrain,,"Le Cabot, Marseille 9ème (13009)","FIDÈS IMMOBILIER vous propose une superbe maison d'architecte d'environ 350 m², baignée de lumière et offrant des prestations d'exception. Le niveau principal s'ouvre sur une spacieuse pièce de vie d...",FIDES IMMOBILIER
Maison à vendre,749 000 €4 184 €/m²,10,5,570  de terrain,,Marseille 9ème (13009),"« La villa Laurette » Maison de charme rare sur son secteur, élégante et aux multiples possibilités. Au détour d'une rue paisible, se dévoile une maison pleine de charme, baignée de lumière. Dès les ...",FIDUCIA
Maison à vendre,749 000 €4 184 €/m²,10,5,570  de terrain,,Marseille 9ème (13009),"« La villa Laurette » Maison de charme rare sur son secteur, élégante et aux multiples possibilités. Au détour d'une rue paisible, se dévoile une maison pleine de charme, baignée de lumière. Dès les ...",FIDUCIA
Appartement à vendre,335 000 €3 941 €/m²,4,3,85,4/5,"Le Grand Trou, Lyon 8ème (69008)","Découvrez cet appartement de type T4, situé au 4ème étage d'un immeuble récent Rue du Colonel Arnaud Beltrame, Lyon 8ème. Offrant une luminosité exceptionnelle grâce à sa pièce de vie exposée sud-oue...",
Appartement à vendre,335 000 €3 941 €/m²,4,3,85,4/5,"Le Grand Trou, Lyon 8ème (69008)","Découvrez cet appartement de type T4, situé au 4ème étage d'un immeuble récent Rue du Colonel Arnaud Beltrame, Lyon 8ème. Offrant une luminosité exceptionnelle grâce à sa pièce de vie exposée sud-oue...",
Appartement à vendre,330 000 €3 708 €/m²,5,3,89,2/5,"Gerland, Lyon 7ème (69007)","A 2 pas des quais du Rhône, au sein d'une petite copropriété au calme, sécurisée et bien entretenue, l'agence Espaces et Lieux a le plaisir de vous proposer à la vente ce charmant T4 de 89 m². Cet ap...",ESPACES ET LIEUX
Appartement à vendre,330 000 €3 708 €/m²,5,3,89,2/5,"Gerland, Lyon 7ème (69007)","A 2 pas des quais du Rhône, au sein d'une petite copropriété au calme, sécurisée et bien entretenue, l'agence Espaces et Lieux a le plaisir de vous proposer à la vente ce charmant T4 de 89 m². Cet ap...",ESPACES ET LIEUX
Appartement à vendre,240 000 €3 288 €/m²,3,2,73,2/4,"Laënnec-Mermoz, Lyon 8ème (69008)","Cet appartement de type T3 est situé au 2ème étage d'un immeuble, rue Genton à Lyon. D'une surface de 73 m², ce bien présente une disposition agréable. Il inclut une pièce de vie de 31 m² ouvrant sur...",
Appartement à vendre,240 000 €3 288 €/m²,3,2,73,2/4,"Laënnec-Mermoz, Lyon 8ème (69008)","Cet appartement de type T3 est situé au 2ème étage d'un immeuble, rue Genton à Lyon. D'une surface de 73 m², ce bien présente une disposition agréable. Il inclut une pièce de vie de 31 m² ouvrant sur...",
Appartement à vendre,319 000 €5 145 €/m²,3,2,62,3/6,"Vaise-Rochecardon-Industrie, Lyon 9ème (69009)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19139 LYON 9 RÉSIDENCE 2023 T3 TERRASSE VUE PARC RÉCENT GARAGE POSSIBLE C...",HOMKI
Appartement à vendre,319 000 €5 145 €/m²,3,2,62,3/6,"Vaise-Rochecardon-Industrie, Lyon 9ème (69009)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19139 LYON 9 RÉSIDENCE 2023 T3 TERRASSE VUE PARC RÉCENT GARAGE POSSIBLE C...",HOMKI
Appartement à vendre - neuf,241 000 €3 731 €/m²,3,2,"64,6",,Lyon 9ème (69009),OFFRE « DÉMARRAGE DES TRAVAUX » : 15 000 € de remise sur nos 4 pièces et 20 000 € sur nos 5 pièces ! * PIERRE LEVÉÉ – DEVENEZ PROPRIÉTAIRE À LYON 9 € ! Ne manquez pas cette opportunité unique de deve...,ICADE
Appartement à vendre - neuf,241 000 €3 731 €/m²,3,2,"64,6",,Lyon 9ème (69009),OFFRE « DÉMARRAGE DES TRAVAUX » : 15 000 € de remise sur nos 4 pièces et 20 000 € sur nos 5 pièces ! * PIERRE LEVÉÉ – DEVENEZ PROPRIÉTAIRE À LYON 9 € ! Ne manquez pas cette opportunité unique de deve...,ICADE
Appartement à vendre,220 000 €3 623 €/m²,2,1,"60,7",7/7,"Vaise-Rochecardon-Industrie, Lyon 9ème (69009)","Votre agence ORPI vous propose de découvrir ce bel appartement T2/T3 situé dans une résidence de standing Pitance, nichée au cœur d'un environnement verdoyant et résidentiel, situé au 7 € et dernier ...",Côté Saône Immobilier
Appartement à vendre,220 000 €3 623 €/m²,2,1,"60,7",7/7,"Vaise-Rochecardon-Industrie, Lyon 9ème (69009)","Votre agence ORPI vous propose de découvrir ce bel appartement T2/T3 situé dans une résidence de standing Pitance, nichée au cœur d'un environnement verdoyant et résidentiel, situé au 7 € et dernier ...",Côté Saône Immobilier
Appartement à vendre,280 000 €4 118 €/m²,3,2,68,1/5,"Villette, Lyon 3ème (69003)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 18173 Lyon 3 – T3 lumineux avec balcon et terrasse – Homki vous propose c...",HOMKI
Appartement à vendre,280 000 €4 118 €/m²,3,2,68,1/5,"Villette, Lyon 3ème (69003)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 18173 Lyon 3 – T3 lumineux avec balcon et terrasse – Homki vous propose c...",HOMKI
Appartement à vendre,297 000 €3 808 €/m²,4,3,78,3/6,"Gerland, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19117 LYON 7ÈME / HALLE TONY GARNIER T4 CLÉ EN MAIN RÉSIDENCE RÉCENTE ET ...",HOMKI
Appartement à vendre,297 000 €3 808 €/m²,4,3,78,3/6,"Gerland, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19117 LYON 7ÈME / HALLE TONY GARNIER T4 CLÉ EN MAIN RÉSIDENCE RÉCENTE ET ...",HOMKI
Appartement à vendre,265 000 €4 492 €/m²,3,2,59,1/4,"Sans Souci-Dauphiné, Lyon 3ème (69003)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19561 Sur Lyon 3, venez découvrir cet appartement traversant (nord–sud) d...",HOMKI
Appartement à vendre,265 000 €4 492 €/m²,3,2,59,1/4,"Sans Souci-Dauphiné, Lyon 3ème (69003)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19561 Sur Lyon 3, venez découvrir cet appartement traversant (nord–sud) d...",HOMKI
Duplex à vendre - neuf,679 000 €6 663 €/m²,5,3,"101,9",,Villeurbanne (69100),"Cogedim signe une résidence d'exception à Villeurbanne, à l'architecture iconique. Ses lignes aériennes et ses volumes en gradins mettent lumière et espace à l'honneur. Du studio au 5 pièces, les app...",COGEDIM
Appartement à vendre,208 000 €5 333 €/m²,2,1,39,2/5,"Part Dieu, Lyon 3ème (69003)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19109 Lyon 3 – Rue André Philip En exclusivité : charmant T2 de 39,02 m² ...",HOMKI
Appartement à vendre,208 000 €5 333 €/m²,2,1,39,2/5,"Part Dieu, Lyon 3ème (69003)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19109 Lyon 3 – Rue André Philip En exclusivité : charmant T2 de 39,02 m² ...",HOMKI
Appartement à vendre,425 000 €5 592 €/m²,3,2,76,2/5,"Croix Paquet, Lyon 1er (69001)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 18767 Venez découvrir ce superbe Canut T3 de 76 m² – rue Royale, Lyon 1er...",HOMKI
Appartement à vendre,425 000 €5 592 €/m²,3,2,76,2/5,"Croix Paquet, Lyon 1er (69001)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 18767 Venez découvrir ce superbe Canut T3 de 76 m² – rue Royale, Lyon 1er...",HOMKI
Appartement à vendre,499 000 €4 496 €/m²,4,3,111,1/7,"Jean Macé, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 17020 LYON 7, JEAN MACÉ EXCLUSIF T4 111 M² ROTONDE VUE PLACE Une adresse ...",HOMKI
Appartement à vendre,499 000 €4 496 €/m²,4,3,111,1/7,"Jean Macé, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 17020 LYON 7, JEAN MACÉ EXCLUSIF T4 111 M² ROTONDE VUE PLACE Une adresse ...",HOMKI
Maison à vendre,1 150 000 €4 600 €/m²,7,3,205  de terrain,,"Les Brotteaux-Bellecombe-Masséna, Lyon 6ème (69006)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 18596 Pure place par Homki a le plaisir de vous présenter en exclusivité ...",HOMKI
Maison à vendre,1 150 000 €4 600 €/m²,7,3,205  de terrain,,"Les Brotteaux-Bellecombe-Masséna, Lyon 6ème (69006)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 18596 Pure place par Homki a le plaisir de vous présenter en exclusivité ...",HOMKI
Duplex à vendre,385 000 €5 347 €/m²,3,1,72,3/5,"Croix Paquet, Lyon 1er (69001)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 18148 LYON 1ER PENTES CROIX-ROUSSE T3 DUPLEX VUE PANORAMIQUE FOURVIÈRE CA...",HOMKI
Duplex à vendre,385 000 €5 347 €/m²,3,1,72,3/5,"Croix Paquet, Lyon 1er (69001)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 18148 LYON 1ER PENTES CROIX-ROUSSE T3 DUPLEX VUE PANORAMIQUE FOURVIÈRE CA...",HOMKI
Appartement à vendre,650 000 €5 963 €/m²,3,2,109,1/4,"Cordeliers-Célestins-Bourse, Lyon 2ème (69002)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 16488 En exclusivité, venez visiter cet appartement de 3 pièces avec cach...",HOMKI
Appartement à vendre,650 000 €5 963 €/m²,3,2,109,1/4,"Cordeliers-Célestins-Bourse, Lyon 2ème (69002)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 16488 En exclusivité, venez visiter cet appartement de 3 pièces avec cach...",HOMKI
Appartement à vendre,150 000 €3 448 €/m²,2,1,"43,5",,"États-Unis, Lyon 8ème (69008)","69200 VENISSIEUX CENTRE - T2 - 43 m² - LUMINEUX - RECENT 2011 - PARKING Léonore Pillon et Efficity, l'agence qui estime votre bien en ligne, vous proposent en exclusivité ce superbe appartement T2 si...",efficity   Léonore Pillon
Appartement à vendre,150 000 €3 448 €/m²,2,1,"43,5",,"États-Unis, Lyon 8ème (69008)","69200 VENISSIEUX CENTRE - T2 - 43 m² - LUMINEUX - RECENT 2011 - PARKING Léonore Pillon et Efficity, l'agence qui estime votre bien en ligne, vous proposent en exclusivité ce superbe appartement T2 si...",efficity   Léonore Pillon
Appartement à vendre,215 000 €5 513 €/m²,2,2,39,5/5,"Part Dieu, Lyon 3ème (69003)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19175 Lyon 3, rue André Philip, venez découvrir en exclusivité ce joli T2...",HOMKI
Appartement à vendre,215 000 €5 513 €/m²,2,2,39,5/5,"Part Dieu, Lyon 3ème (69003)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19175 Lyon 3, rue André Philip, venez découvrir en exclusivité ce joli T2...",HOMKI
Appartement à vendre,447 000 €6 386 €/m²,3,2,70,4/7,"Gerland, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19488 À vendre : très beau T3 parfaitement agencé, lumineux et offrant un...",HOMKI
Appartement à vendre,447 000 €6 386 €/m²,3,2,70,4/7,"Gerland, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19488 À vendre : très beau T3 parfaitement agencé, lumineux et offrant un...",HOMKI
Appartement à vendre - neuf,380 000 €6 357 €/m²,3,2,"59,8",,"Perrache-Le Confluent, Lyon 2ème (69002)","Découvrez en exclusivité notre nouvelle résidence ZÉPHYR située au cœur du quartier Confluence à Lyon, un secteur prisé et dynamique. Profitez d'appartements neufs, du 2 au 5 pièces, tous dotés d'un ...",QUARTUS RESIDENTIEL
Appartement à vendre - neuf,380 000 €6 357 €/m²,3,2,"59,8",,"Perrache-Le Confluent, Lyon 2ème (69002)","Découvrez en exclusivité notre nouvelle résidence ZÉPHYR située au cœur du quartier Confluence à Lyon, un secteur prisé et dynamique. Profitez d'appartements neufs, du 2 au 5 pièces, tous dotés d'un ...",QUARTUS RESIDENTIEL
Appartement à vendre - neuf,467 000 €6 125 €/m²,4,3,"76,2",,"Perrache-Le Confluent, Lyon 2ème (69002)","Découvrez en exclusivité notre nouvelle résidence ZÉPHYR située au cœur du quartier Confluence à Lyon, un secteur prisé et dynamique. Profitez d'appartements neufs, du 2 au 5 pièces, tous dotés d'un ...",QUARTUS RESIDENTIEL
Appartement à vendre - neuf,467 000 €6 125 €/m²,4,3,"76,2",,"Perrache-Le Confluent, Lyon 2ème (69002)","Découvrez en exclusivité notre nouvelle résidence ZÉPHYR située au cœur du quartier Confluence à Lyon, un secteur prisé et dynamique. Profitez d'appartements neufs, du 2 au 5 pièces, tous dotés d'un ...",QUARTUS RESIDENTIEL
Appartement à vendre - neuf,480 000 €7 705 €/m²,3,,"62,3",,"Plateau de la Croix Rousse-Ouest, Lyon 4ème (69004)","[ - TRAVAUX EN COURS - ] – LYON – QUARTIER CROIX-ROUSSE – 4ème arrondissement – Découvrez VILLA CRISTAL, une résidence haut de gamme nichée sur les hauteurs de la colline de la Croix-Rousse. Ce progr...",LAMOTTE
Appartement à vendre - neuf,480 000 €7 705 €/m²,3,,"62,3",,"Plateau de la Croix Rousse-Ouest, Lyon 4ème (69004)","[ - TRAVAUX EN COURS - ] – LYON – QUARTIER CROIX-ROUSSE – 4ème arrondissement – Découvrez VILLA CRISTAL, une résidence haut de gamme nichée sur les hauteurs de la colline de la Croix-Rousse. Ce progr...",LAMOTTE
Appartement à vendre - neuf,670 000 €7 791 €/m²,4,,86,,"Plateau de la Croix Rousse-Ouest, Lyon 4ème (69004)","[ - TRAVAUX EN COURS - ] – LYON – QUARTIER CROIX-ROUSSE – 4ème arrondissement – Découvrez VILLA CRISTAL, une résidence haut de gamme nichée sur les hauteurs de la colline de la Croix-Rousse. Ce progr...",LAMOTTE
Appartement à vendre - neuf,670 000 €7 791 €/m²,4,,86,,"Plateau de la Croix Rousse-Ouest, Lyon 4ème (69004)","[ - TRAVAUX EN COURS - ] – LYON – QUARTIER CROIX-ROUSSE – 4ème arrondissement – Découvrez VILLA CRISTAL, une résidence haut de gamme nichée sur les hauteurs de la colline de la Croix-Rousse. Ce progr...",LAMOTTE
Appartement à vendre - neuf,479 000 €5 849 €/m²,4,,"81,9",,"Les Poulettes, Villeurbanne (69100)","Programme immobilier neuf à Villeurbanne : découvrez Lumina. Votre futur appartement neuf au coeur d'un quartier dynamique. Découvrez Lumina, une résidence immobilière neuve à Villeurbanne, idéale po...",BNP PARIBAS REAL ESTATE
Appartement à vendre - neuf,380 000 €7 037 €/m²,2,,54,,Lyon 4ème (69004),"Découvrez cette nouvelle résidence, nichée dans un environnement prisé, inscrit au patrimoine mondial de l'Unesco. Elle incarne le parfait équilibre entre tradition et modernité, offrant un cadre de ...",RECHERCHE APPARTEMENT OU MAISON
Appartement à vendre - neuf,380 000 €7 037 €/m²,2,,54,,Lyon 4ème (69004),"Découvrez cette nouvelle résidence, nichée dans un environnement prisé, inscrit au patrimoine mondial de l'Unesco. Elle incarne le parfait équilibre entre tradition et modernité, offrant un cadre de ...",RECHERCHE APPARTEMENT OU MAISON
Appartement à vendre,549 000 €5 779 €/m²,4,3,95,6/7,"La Guillotière Sud, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19583 Bel appartement familial – Lyon 7 / Garibaldi – 6 € étages – Calme ...",HOMKI
Appartement à vendre,549 000 €5 779 €/m²,4,3,95,6/7,"La Guillotière Sud, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19583 Bel appartement familial – Lyon 7 / Garibaldi – 6 € étages – Calme ...",HOMKI
Appartement à vendre,339 000 €4 134 €/m²,3,2,82,1/4,"La Guillotière Sud, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19073 Situé rue de Marseille au cœur du 7 € arrondissement de Lyon et non...",HOMKI
Appartement à vendre,339 000 €4 134 €/m²,3,2,82,1/4,"La Guillotière Sud, Lyon 7ème (69007)","Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 19073 Situé rue de Marseille au cœur du 7 € arrondissement de Lyon et non...",HOMKI
